date,bess,dg,load,pv_actual,time,pv_potential_kw,pv_violation,energy_balance,bess_charge,bess_discharge,curtailment_kw,curtailment_kwh,utilisation_ratio
2025-01-01 00:00:00,21.156666666666666,0.0,0.0,0.0,2025-01-01 00:00:00,0.0,0.0,21.156666666666666,-0.0,21.156666666666666,0.0,0.0,0.0
2025-01-01 01:00:00,22.807499999999997,0.0,0.0,0.0,2025-01-01 01:00:00,0.0,0.0,22.807499999999997,-0.0,22.807499999999997,0.0,0.0,0.0
2025-01-01 02:00:00,21.064999999999998,0.0,0.0,0.0,2025-01-01 02:00:00,0.0,0.0,21.064999999999998,-0.0,21.064999999999998,0.0,0.0,0.0
2025-01-01 03:00:00,20.927500000000002,0.0,0.0,0.0,2025-01-01 03:00:00,0.0,0.0,20.927500000000002,-0.0,20.927500000000002,0.0,0.0,0.0
2025-01-01 04:00:00,20.8825,0.0,0.0,0.0,2025-01-01 04:00:00,0.0,0.0,20.8825,-0.0,20.8825,0.0,0.0,0.0
2025-01-01 05:00:00,20.9825,0.0,0.0,0.0,2025-01-01 05:00:00,0.0,0.0,20.9825,-0.0,20.9825,0.0,0.0,0.0
2025-01-01 06:00:00,20.77,0.0,0.0,0.085,2025-01-01 06:00:00,0.0,0.085,20.855,-0.0,20.77,0.0,0.0,0.0
2025-01-01 07:00:00,-63.965,0.0,0.0,76.83250000000001,2025-01-01 07:00:00,0.0,76.83250000000001,12.867500000000007,63.965,0.0,0.0,0.0,0.0
2025-01-01 08:00:00,-443.5025,0.0,0.0,424.85,2025-01-01 08:00:00,0.0,424.85,-18.652499999999975,443.5025,0.0,0.0,0.0,0.0
2025-01-01 09:00:00,-7.657500000000001,0.0,0.0,24.2075,2025-01-01 09:00:00,0.0,24.2075,16.549999999999997,7.657500000000001,0.0,0.0,0.0,0.0
2025-01-01 10:00:00,5.095,0.0,0.0,10.1325,2025-01-01 10:00:00,30.0,-19.8675,15.2275,-0.0,5.095,19.8675,19.8675,0.33775
2025-01-01 11:00:00,8.5225,0.0,0.0,10.5025,2025-01-01 11:00:00,72.0,-61.4975,19.025,-0.0,8.5225,61.4975,61.4975,0.14586805555555554
2025-01-01 12:00:00,3.0100000000000002,0.0,0.0,12.7525,2025-01-01 12:00:00,177.0,-164.2475,15.7625,-0.0,3.0100000000000002,164.2475,164.2475,0.07204802259887005
2025-01-01 13:00:00,3.4975,0.0,0.0,12.745000000000001,2025-01-01 13:00:00,309.0,-296.255,16.2425,-0.0,3.4975,296.255,296.255,0.04124595469255664
2025-01-01 14:00:00,3.925,0.0,0.0,12.765,2025-01-01 14:00:00,348.0,-335.235,16.69,-0.0,3.925,335.235,335.235,0.03668103448275862
2025-01-01 15:00:00,8.08,0.0,0.0,12.9725,2025-01-01 15:00:00,204.00000000000003,-191.02750000000003,21.052500000000002,-0.0,8.08,191.02750000000003,191.02750000000003,0.0635906862745098
2025-01-01 16:00:00,4.12,0.0,0.0,12.98,2025-01-01 16:00:00,195.0,-182.02,17.1,-0.0,4.12,182.02,182.02,0.06656410256410257
2025-01-01 17:00:00,8.1175,0.0,0.0,12.6475,2025-01-01 17:00:00,126.00000000000001,-113.35250000000002,20.765,-0.0,8.1175,113.35250000000002,113.35250000000002,0.10037698412698412
2025-01-01 18:00:00,12.29,0.0,0.0,7.39,2025-01-01 18:00:00,0.0,7.39,19.68,-0.0,12.29,0.0,0.0,0.0
2025-01-01 19:00:00,21.96,0.0,0.0,0.0,2025-01-01 19:00:00,0.0,0.0,21.96,-0.0,21.96,0.0,0.0,0.0
2025-01-01 20:00:00,21.86,0.0,0.0,0.0,2025-01-01 20:00:00,0.0,0.0,21.86,-0.0,21.86,0.0,0.0,0.0
2025-01-01 21:00:00,21.4475,0.0,0.0,0.0,2025-01-01 21:00:00,0.0,0.0,21.4475,-0.0,21.4475,0.0,0.0,0.0
2025-01-01 22:00:00,23.197499999999998,0.0,0.0,0.0,2025-01-01 22:00:00,0.0,0.0,23.197499999999998,-0.0,23.197499999999998,0.0,0.0,0.0
2025-01-01 23:00:00,22.0925,0.0,0.0,0.0,2025-01-01 23:00:00,0.0,0.0,22.0925,-0.0,22.0925,0.0,0.0,0.0
2025-01-02 00:00:00,21.1025,0.0,0.0,0.0,2025-01-02 00:00:00,0.0,0.0,21.1025,-0.0,21.1025,0.0,0.0,0.0
2025-01-02 01:00:00,21.1675,0.0,0.0,0.0,2025-01-02 01:00:00,0.0,0.0,21.1675,-0.0,21.1675,0.0,0.0,0.0
2025-01-02 02:00:00,21.085,0.0,0.0,0.0,2025-01-02 02:00:00,0.0,0.0,21.085,-0.0,21.085,0.0,0.0,0.0
2025-01-02 03:00:00,20.9925,0.0,0.0,0.0,2025-01-02 03:00:00,0.0,0.0,20.9925,-0.0,20.9925,0.0,0.0,0.0
2025-01-02 04:00:00,20.845,0.0,0.0,0.0,2025-01-02 04:00:00,0.0,0.0,20.845,-0.0,20.845,0.0,0.0,0.0
2025-01-02 05:00:00,20.9,0.0,0.0,0.0,2025-01-02 05:00:00,0.0,0.0,20.9,-0.0,20.9,0.0,0.0,0.0
2025-01-02 06:00:00,21.6275,0.0,0.0,0.0475,2025-01-02 06:00:00,0.0,0.0475,21.675,-0.0,21.6275,0.0,0.0,0.0
2025-01-02 07:00:00,-71.28,0.0,0.0,85.715,2025-01-02 07:00:00,0.0,85.715,14.435000000000002,71.28,0.0,0.0,0.0,0.0
2025-01-02 08:00:00,-193.0275,0.0,0.0,195.7075,2025-01-02 08:00:00,0.0,195.7075,2.680000000000007,193.0275,0.0,0.0,0.0,0.0
2025-01-02 09:00:00,1.295,0.0,0.0,13.445,2025-01-02 09:00:00,0.0,13.445,14.74,-0.0,1.295,0.0,0.0,0.0
2025-01-02 10:00:00,3.6075,0.0,0.0,13.4025,2025-01-02 10:00:00,171.0,-157.5975,17.009999999999998,-0.0,3.6075,157.5975,157.5975,0.07837719298245614
2025-01-02 11:00:00,-1.1149999999999998,0.0,0.0,16.39,2025-01-02 11:00:00,422.99999999999994,-406.60999999999996,15.275,1.1149999999999998,0.0,406.60999999999996,406.60999999999996,0.03874704491725769
2025-01-02 12:00:00,4.465,0.0,0.0,12.8025,2025-01-02 12:00:00,618.0,-605.1975,17.2675,-0.0,4.465,605.1975,605.1975,0.02071601941747573
2025-01-02 13:00:00,-0.8250000000000004,0.0,0.0,17.8175,2025-01-02 13:00:00,645.0,-627.1825,16.9925,0.8250000000000004,0.0,627.1825,627.1825,0.027624031007751935
2025-01-02 14:00:00,-0.8200000000000001,0.0,0.0,21.1125,2025-01-02 14:00:00,573.0,-551.8875,20.2925,0.8200000000000001,0.0,551.8875,551.8875,0.03684554973821989
2025-01-02 15:00:00,-10.1525,0.0,0.0,27.04,2025-01-02 15:00:00,428.99999999999994,-401.9599999999999,16.8875,10.1525,0.0,401.9599999999999,401.9599999999999,0.06303030303030303
2025-01-02 16:00:00,-0.5175000000000001,0.0,0.0,17.57,2025-01-02 16:00:00,222.0,-204.43,17.052500000000002,0.5175000000000001,0.0,204.43,204.43,0.07914414414414414
2025-01-02 17:00:00,-4.0024999999999995,0.0,0.0,24.465,2025-01-02 17:00:00,84.0,-59.535,20.4625,4.0024999999999995,0.0,59.535,59.535,0.29125
2025-01-02 18:00:00,7.2225,0.0,0.0,11.965,2025-01-02 18:00:00,0.0,11.965,19.1875,-0.0,7.2225,0.0,0.0,0.0
2025-01-02 19:00:00,21.9625,0.0,0.0,0.0,2025-01-02 19:00:00,0.0,0.0,21.9625,-0.0,21.9625,0.0,0.0,0.0
2025-01-02 20:00:00,21.7725,0.0,0.0,0.0,2025-01-02 20:00:00,0.0,0.0,21.7725,-0.0,21.7725,0.0,0.0,0.0
2025-01-02 21:00:00,21.5375,0.0,0.0,0.0,2025-01-02 21:00:00,0.0,0.0,21.5375,-0.0,21.5375,0.0,0.0,0.0
2025-01-02 22:00:00,21.385,0.0,0.0,0.0,2025-01-02 22:00:00,0.0,0.0,21.385,-0.0,21.385,0.0,0.0,0.0
2025-01-02 23:00:00,23.11,0.0,0.0,0.0,2025-01-02 23:00:00,0.0,0.0,23.11,-0.0,23.11,0.0,0.0,0.0
2025-01-03 00:00:00,21.3475,0.0,0.0,0.0,2025-01-03 00:00:00,0.0,0.0,21.3475,-0.0,21.3475,0.0,0.0,0.0
2025-01-03 01:00:00,21.175,0.0,0.0,0.0,2025-01-03 01:00:00,0.0,0.0,21.175,-0.0,21.175,0.0,0.0,0.0
2025-01-03 02:00:00,21.0075,0.0,0.0,0.0,2025-01-03 02:00:00,0.0,0.0,21.0075,-0.0,21.0075,0.0,0.0,0.0
2025-01-03 03:00:00,21.072499999999998,0.0,0.0,0.0,2025-01-03 03:00:00,0.0,0.0,21.072499999999998,-0.0,21.072499999999998,0.0,0.0,0.0
2025-01-03 04:00:00,22.18,0.0,0.0,0.0,2025-01-03 04:00:00,0.0,0.0,22.18,-0.0,22.18,0.0,0.0,0.0
2025-01-03 05:00:00,20.88,0.0,0.0,0.0,2025-01-03 05:00:00,0.0,0.0,20.88,-0.0,20.88,0.0,0.0,0.0
2025-01-03 06:00:00,20.6075,0.0,0.0,0.3025,2025-01-03 06:00:00,0.0,0.3025,20.91,-0.0,20.6075,0.0,0.0,0.0
2025-01-03 07:00:00,-70.4775,0.0,0.0,83.3675,2025-01-03 07:00:00,0.0,83.3675,12.89,70.4775,0.0,0.0,0.0,0.0
2025-01-03 08:00:00,-389.63,0.0,0.0,374.9275,2025-01-03 08:00:00,0.0,374.9275,-14.702499999999986,389.63,0.0,0.0,0.0,0.0
2025-01-03 09:00:00,-33.1175,0.0,,47.985,2025-01-03 09:00:00,0.0,47.985,,33.1175,0.0,0.0,0.0,0.0
2025-01-03 10:00:00,-40.135,0.0,,61.0075,2025-01-03 10:00:00,450.0,-388.9925,,40.135,0.0,388.9925,388.9925,0.13557222222222223
2025-01-03 11:00:00,,,,,2025-01-03 11:00:00,993.0,,,,,,,0.0
2025-01-03 12:00:00,,,,,2025-01-03 12:00:00,1290.0,,,,,,,0.0
2025-01-03 13:00:00,,,,,2025-01-03 13:00:00,1317.0,,,,,,,0.0
2025-01-03 14:00:00,,,,,2025-01-03 14:00:00,978.0,,,,,,,0.0
2025-01-03 15:00:00,,,,,2025-01-03 15:00:00,837.0000000000001,,,,,,,0.0
2025-01-03 16:00:00,0.0,,,0.0,2025-01-03 16:00:00,630.0,-630.0,,-0.0,0.0,630.0,630.0,0.0
2025-01-03 17:00:00,0.0,,,0.0,2025-01-03 17:00:00,297.0,-297.0,,-0.0,0.0,297.0,297.0,0.0
2025-01-03 18:00:00,0.0,,0.0,0.0,2025-01-03 18:00:00,0.0,0.0,,-0.0,0.0,0.0,0.0,0.0
2025-01-03 19:00:00,0.0,,0.0,0.0,2025-01-03 19:00:00,0.0,0.0,,-0.0,0.0,0.0,0.0,0.0
2025-01-03 20:00:00,,,,,2025-01-03 20:00:00,0.0,,,,,,,0.0
2025-01-03 21:00:00,,,0.0,,2025-01-03 21:00:00,0.0,,,,,,,0.0
2025-01-03 22:00:00,,,0.0,,2025-01-03 22:00:00,0.0,,,,,,,0.0
2025-01-03 23:00:00,,,,,2025-01-03 23:00:00,0.0,,,,,,,0.0
2025-01-04 00:00:00,,,,,2025-01-04 00:00:00,0.0,,,,,,,0.0
2025-01-04 01:00:00,,,,,2025-01-04 01:00:00,0.0,,,,,,,0.0
2025-01-04 02:00:00,,,,,2025-01-04 02:00:00,0.0,,,,,,,0.0
2025-01-04 03:00:00,,,,,2025-01-04 03:00:00,0.0,,,,,,,0.0
2025-01-04 04:00:00,,,,,2025-01-04 04:00:00,0.0,,,,,,,0.0
2025-01-04 05:00:00,,,,,2025-01-04 05:00:00,0.0,,,,,,,0.0
2025-01-04 06:00:00,,,,,2025-01-04 06:00:00,0.0,,,,,,,0.0
2025-01-04 07:00:00,,,,,2025-01-04 07:00:00,0.0,,,,,,,0.0
2025-01-04 08:00:00,,,,,2025-01-04 08:00:00,0.0,,,,,,,0.0
2025-01-04 09:00:00,,,,,2025-01-04 09:00:00,0.0,,,,,,,0.0
2025-01-04 10:00:00,,,,,2025-01-04 10:00:00,36.0,,,,,,,0.0
2025-01-04 11:00:00,,,,,2025-01-04 11:00:00,150.0,,,,,,,0.0
2025-01-04 12:00:00,,,,,2025-01-04 12:00:00,300.0,,,,,,,0.0
2025-01-04 13:00:00,,,,,2025-01-04 13:00:00,408.00000000000006,,,,,,,0.0
2025-01-04 14:00:00,,,,,2025-01-04 14:00:00,684.0,,,,,,,0.0
2025-01-04 15:00:00,,,,,2025-01-04 15:00:00,912.0,,,,,,,0.0
2025-01-04 16:00:00,,,,,2025-01-04 16:00:00,768.0,,,,,,,0.0
2025-01-04 17:00:00,,,,,2025-01-04 17:00:00,366.0,,,,,,,0.0
2025-01-04 18:00:00,,,,,2025-01-04 18:00:00,0.0,,,,,,,0.0
2025-01-04 19:00:00,,,,,2025-01-04 19:00:00,0.0,,,,,,,0.0
2025-01-04 20:00:00,,,,,2025-01-04 20:00:00,0.0,,,,,,,0.0
2025-01-04 21:00:00,,,,,2025-01-04 21:00:00,0.0,,,,,,,0.0
2025-01-04 22:00:00,,,,,2025-01-04 22:00:00,0.0,,,,,,,0.0
2025-01-04 23:00:00,,,,,2025-01-04 23:00:00,0.0,,,,,,,0.0
2025-01-05 00:00:00,,,,,2025-01-05 00:00:00,0.0,,,,,,,0.0
2025-01-05 01:00:00,,,,,2025-01-05 01:00:00,0.0,,,,,,,0.0
2025-01-05 02:00:00,,,,,2025-01-05 02:00:00,0.0,,,,,,,0.0
2025-01-05 03:00:00,,,,,2025-01-05 03:00:00,0.0,,,,,,,0.0
2025-01-05 04:00:00,,,,,2025-01-05 04:00:00,0.0,,,,,,,0.0
2025-01-05 05:00:00,,,,,2025-01-05 05:00:00,0.0,,,,,,,0.0
2025-01-05 06:00:00,,,,,2025-01-05 06:00:00,0.0,,,,,,,0.0
2025-01-05 07:00:00,,,,,2025-01-05 07:00:00,0.0,,,,,,,0.0
2025-01-05 08:00:00,,,,,2025-01-05 08:00:00,0.0,,,,,,,0.0
2025-01-05 09:00:00,,,,,2025-01-05 09:00:00,0.0,,,,,,,0.0
2025-01-05 10:00:00,,,,,2025-01-05 10:00:00,177.0,,,,,,,0.0
2025-01-05 11:00:00,,,,,2025-01-05 11:00:00,711.0,,,,,,,0.0
2025-01-05 12:00:00,,,,,2025-01-05 12:00:00,1389.0,,,,,,,0.0
2025-01-05 13:00:00,,,,,2025-01-05 13:00:00,1821.0,,,,,,,0.0
2025-01-05 14:00:00,,,,,2025-01-05 14:00:00,1785.0,,,,,,,0.0
2025-01-05 15:00:00,,,,,2025-01-05 15:00:00,1320.0,,,,,,,0.0
2025-01-05 16:00:00,,,,,2025-01-05 16:00:00,549.0,,,,,,,0.0
2025-01-05 17:00:00,,,,,2025-01-05 17:00:00,153.0,,,,,,,0.0
2025-01-05 18:00:00,24.15,0.0,0.0,0.0,2025-01-05 18:00:00,0.0,0.0,24.15,-0.0,24.15,0.0,0.0,0.0
2025-01-05 19:00:00,30.6175,0.0,0.0,0.0,2025-01-05 19:00:00,0.0,0.0,30.6175,-0.0,30.6175,0.0,0.0,0.0
2025-01-05 20:00:00,26.9925,0.0,0.0,0.0,2025-01-05 20:00:00,0.0,0.0,26.9925,-0.0,26.9925,0.0,0.0,0.0
2025-01-05 21:00:00,24.84,0.0,0.0,0.0,2025-01-05 21:00:00,0.0,0.0,24.84,-0.0,24.84,0.0,0.0,0.0
2025-01-05 22:00:00,22.23,0.0,0.0,0.0,2025-01-05 22:00:00,0.0,0.0,22.23,-0.0,22.23,0.0,0.0,0.0
2025-01-05 23:00:00,22.05,0.0,0.0,0.0,2025-01-05 23:00:00,0.0,0.0,22.05,-0.0,22.05,0.0,0.0,0.0
2025-01-06 00:00:00,21.6475,0.0,0.0,0.0,2025-01-06 00:00:00,0.0,0.0,21.6475,-0.0,21.6475,0.0,0.0,0.0
2025-01-06 01:00:00,23.445,0.0,,0.0,2025-01-06 01:00:00,0.0,0.0,,-0.0,23.445,0.0,0.0,0.0
2025-01-06 02:00:00,21.3525,0.0,0.0,0.0,2025-01-06 02:00:00,0.0,0.0,21.3525,-0.0,21.3525,0.0,0.0,0.0
2025-01-06 03:00:00,21.3125,0.0,0.0,0.0,2025-01-06 03:00:00,0.0,0.0,21.3125,-0.0,21.3125,0.0,0.0,0.0
2025-01-06 04:00:00,21.1525,0.0,0.0,0.0,2025-01-06 04:00:00,0.0,0.0,21.1525,-0.0,21.1525,0.0,0.0,0.0
2025-01-06 05:00:00,21.025,0.0,0.0,0.0,2025-01-06 05:00:00,0.0,0.0,21.025,-0.0,21.025,0.0,0.0,0.0
2025-01-06 06:00:00,20.8625,0.0,0.0,0.0,2025-01-06 06:00:00,0.0,0.0,20.8625,-0.0,20.8625,0.0,0.0,0.0
2025-01-06 07:00:00,-35.8175,0.0,0.0,53.74250000000001,2025-01-06 07:00:00,0.0,53.74250000000001,17.925000000000004,35.8175,0.0,0.0,0.0,0.0
2025-01-06 08:00:00,-4.8975,0.0,0.0,25.4375,2025-01-06 08:00:00,0.0,25.4375,20.54,4.8975,0.0,0.0,0.0,0.0
2025-01-06 09:00:00,0.5399999999999997,0.0,0.0,13.292499999999999,2025-01-06 09:00:00,0.0,13.292499999999999,13.832499999999998,-0.0,0.5399999999999997,0.0,0.0,0.0
2025-01-06 10:00:00,-134.7175,0.0,527.6875,639.17,2025-01-06 10:00:00,0.0,639.17,-23.235000000000014,134.7175,0.0,0.0,0.0,0.0
2025-01-06 11:00:00,-12.725,0.0,709.4200000000001,696.87,2025-01-06 11:00:00,57.0,639.87,-25.27500000000009,12.725,0.0,0.0,0.0,12.22578947368421
2025-01-06 12:00:00,-9.765,0.0,786.69,767.4675,2025-01-06 12:00:00,438.0,329.4675,-28.987500000000068,9.765,0.0,0.0,0.0,1.752208904109589
2025-01-06 13:00:00,-17.91,0.0,824.42,811.32,2025-01-06 13:00:00,1263.0,-451.67999999999995,-31.009999999999877,17.91,0.0,451.67999999999995,451.67999999999995,0.642375296912114
2025-01-06 14:00:00,-12.4925,0.0,825.295,809.92,2025-01-06 14:00:00,1014.0000000000001,-204.08000000000015,-27.86749999999995,12.4925,0.0,204.08000000000015,204.08000000000015,0.7987376725838263
2025-01-06 15:00:00,-3.715,0.0,719.135,701.3,2025-01-06 15:00:00,753.0,-51.700000000000045,-21.550000000000068,3.715,0.0,51.700000000000045,51.700000000000045,0.9313413014608233
2025-01-06 16:00:00,-2.8874999999999993,0.0225,402.4175,402.905,2025-01-06 16:00:00,618.0,-215.09500000000003,-2.3775000000000546,2.8874999999999993,0.0,215.09500000000003,215.09500000000003,0.6519498381877022
2025-01-06 17:00:00,18.835,0.09,0.0,3.4475,2025-01-06 17:00:00,414.00000000000006,-410.55250000000007,22.372500000000002,-0.0,18.835,410.55250000000007,410.55250000000007,0.008327294685990336
2025-01-06 18:00:00,16.064999999999998,0.08,0.0,1.6350000000000002,2025-01-06 18:00:00,0.0,1.6350000000000002,17.779999999999998,-0.0,16.064999999999998,0.0,0.0,0.0
2025-01-06 19:00:00,22.017500000000002,0.07250000000000001,0.0,0.0,2025-01-06 19:00:00,0.0,0.0,22.090000000000003,-0.0,22.017500000000002,0.0,0.0,0.0
2025-01-06 20:00:00,21.7,0.07,0.0,0.0,2025-01-06 20:00:00,0.0,0.0,21.77,-0.0,21.7,0.0,0.0,0.0
2025-01-06 21:00:00,21.47,0.07,0.0,0.0,2025-01-06 21:00:00,0.0,0.0,21.54,-0.0,21.47,0.0,0.0,0.0
2025-01-06 22:00:00,21.5625,0.07,0.0,0.0,2025-01-06 22:00:00,0.0,0.0,21.6325,-0.0,21.5625,0.0,0.0,0.0
2025-01-06 23:00:00,21.245,0.07,0.0,0.0,2025-01-06 23:00:00,0.0,0.0,21.315,-0.0,21.245,0.0,0.0,0.0
2025-01-07 00:00:00,21.335,0.065,0.0,0.0,2025-01-07 00:00:00,0.0,0.0,21.400000000000002,-0.0,21.335,0.0,0.0,0.0
2025-01-07 01:00:00,21.065,0.07,0.0,0.0,2025-01-07 01:00:00,0.0,0.0,21.135,-0.0,21.065,0.0,0.0,0.0
2025-01-07 02:00:00,21.1675,0.065,0.0,0.0,2025-01-07 02:00:00,0.0,0.0,21.2325,-0.0,21.1675,0.0,0.0,0.0
2025-01-07 03:00:00,21.119999999999997,0.0675,0.0,0.0,2025-01-07 03:00:00,0.0,0.0,21.187499999999996,-0.0,21.119999999999997,0.0,0.0,0.0
2025-01-07 04:00:00,20.8475,0.07,0.0,0.0,2025-01-07 04:00:00,0.0,0.0,20.9175,-0.0,20.8475,0.0,0.0,0.0
2025-01-07 05:00:00,22.3725,0.0675,0.0,0.0,2025-01-07 05:00:00,0.0,0.0,22.439999999999998,-0.0,22.3725,0.0,0.0,0.0
2025-01-07 06:00:00,20.7375,0.0675,0.0,0.0,2025-01-07 06:00:00,0.0,0.0,20.805,-0.0,20.7375,0.0,0.0,0.0
2025-01-07 07:00:00,-54.35,0.0675,0.0,66.0325,2025-01-07 07:00:00,0.0,66.0325,11.749999999999993,54.35,0.0,0.0,0.0,0.0
2025-01-07 08:00:00,-388.5225,0.0675,0.0,369.8725,2025-01-07 08:00:00,0.0,369.8725,-18.582499999999982,388.5225,0.0,0.0,0.0,0.0
2025-01-07 09:00:00,-106.1225,0.05,0.0,106.34,2025-01-07 09:00:00,0.0,106.34,0.2674999999999983,106.1225,0.0,0.0,0.0,0.0
2025-01-07 10:00:00,-12.7625,-0.04,389.62,392.3225,2025-01-07 10:00:00,111.0,281.3225,-10.100000000000023,12.7625,0.0,0.0,0.0,3.534436936936937
2025-01-07 11:00:00,-12.077499999999999,-0.1175,655.8025,643.13,2025-01-07 11:00:00,186.0,457.13,-24.86749999999995,12.077499999999999,0.0,0.0,0.0,3.4576881720430106
2025-01-07 12:00:00,-19.83,-0.11,736.975,727.38,2025-01-07 12:00:00,285.0,442.38,-29.535000000000082,19.83,0.0,0.0,0.0,2.5522105263157893
2025-01-07 13:00:00,-10.93,-0.10250000000000001,769.9449999999999,750.705,2025-01-07 13:00:00,528.0,222.70500000000004,-30.27249999999981,10.93,0.0,0.0,0.0,1.4217897727272728
2025-01-07 14:00:00,-20.6025,-0.1,760.8375,755.02,2025-01-07 14:00:00,456.0,299.02,-26.519999999999982,20.6025,0.0,0.0,0.0,1.6557456140350877
2025-01-07 15:00:00,-5.0525,-0.0975,711.1274999999999,690.5525,2025-01-07 15:00:00,237.0,453.5525,-25.72499999999991,5.0525,0.0,0.0,0.0,2.913723628691983
2025-01-07 16:00:00,-1.6050000000000004,-0.1,568.8924999999999,552.495,2025-01-07 16:00:00,69.0,483.495,-18.102499999999964,1.6050000000000004,0.0,0.0,0.0,8.007173913043479
2025-01-07 17:00:00,20.455,-0.1,49.01,48.5575,2025-01-07 17:00:00,15.0,33.5575,19.902499999999996,-0.0,20.455,0.0,0.0,3.2371666666666665
2025-01-07 18:00:00,16.5875,-0.1075,0.0,3.355,2025-01-07 18:00:00,0.0,3.355,19.834999999999997,-0.0,16.5875,0.0,0.0,0.0
2025-01-07 19:00:00,21.955,-0.1175,0.0,0.0,2025-01-07 19:00:00,0.0,0.0,21.8375,-0.0,21.955,0.0,0.0,0.0
2025-01-07 20:00:00,21.63,-0.12,0.0,0.0,2025-01-07 20:00:00,0.0,0.0,21.509999999999998,-0.0,21.63,0.0,0.0,0.0
2025-01-07 21:00:00,21.445,-0.1275,0.0,0.0,2025-01-07 21:00:00,0.0,0.0,21.3175,-0.0,21.445,0.0,0.0,0.0
2025-01-07 22:00:00,21.54,-0.1225,0.0,0.0,2025-01-07 22:00:00,0.0,0.0,21.4175,-0.0,21.54,0.0,0.0,0.0
2025-01-07 23:00:00,21.395,-0.12,0.0,0.0,2025-01-07 23:00:00,0.0,0.0,21.275,-0.0,21.395,0.0,0.0,0.0
2025-01-08 00:00:00,21.2975,-0.12,0.0,0.0,2025-01-08 00:00:00,0.0,0.0,21.1775,-0.0,21.2975,0.0,0.0,0.0
2025-01-08 01:00:00,23.075,-0.12,0.0,0.0,2025-01-08 01:00:00,0.0,0.0,22.955,-0.0,23.075,0.0,0.0,0.0
2025-01-08 02:00:00,21.2725,-0.12,0.0,0.0,2025-01-08 02:00:00,0.0,0.0,21.1525,-0.0,21.2725,0.0,0.0,0.0
2025-01-08 03:00:00,21.165,-0.12,0.0,0.0,2025-01-08 03:00:00,0.0,0.0,21.044999999999998,-0.0,21.165,0.0,0.0,0.0
2025-01-08 04:00:00,21.035,-0.1225,0.0,0.0,2025-01-08 04:00:00,0.0,0.0,20.9125,-0.0,21.035,0.0,0.0,0.0
2025-01-08 05:00:00,20.9075,-0.1275,0.0,0.0,2025-01-08 05:00:00,0.0,0.0,20.779999999999998,-0.0,20.9075,0.0,0.0,0.0
2025-01-08 06:00:00,20.745,-0.125,0.0,0.015,2025-01-08 06:00:00,0.0,0.015,20.635,-0.0,20.745,0.0,0.0,0.0
2025-01-08 07:00:00,-62.28750000000001,-0.13,0.0,76.825,2025-01-08 07:00:00,0.0,76.825,14.407499999999999,62.28750000000001,0.0,0.0,0.0,0.0
2025-01-08 08:00:00,-123.4675,-0.13,0.0,130.515,2025-01-08 08:00:00,0.0,130.515,6.91749999999999,123.4675,0.0,0.0,0.0,0.0
2025-01-08 09:00:00,-78.63,-0.0625,145.885,222.1275,2025-01-08 09:00:00,0.0,222.1275,-2.4499999999999886,78.63,0.0,0.0,0.0,0.0
2025-01-08 10:00:00,-16.835,0.0,567.2375,563.6875,2025-01-08 10:00:00,3.0,560.6875,-20.38499999999999,16.835,0.0,0.0,0.0,187.89583333333334
2025-01-08 11:00:00,-17.155,0.0,694.12,683.5925,2025-01-08 11:00:00,114.0,569.5925,-27.682500000000005,17.155,0.0,0.0,0.0,5.996425438596491
2025-01-08 12:00:00,-5.6475,0.0,771.9575,748.0699999999999,2025-01-08 12:00:00,474.0,274.06999999999994,-29.535000000000082,5.6475,0.0,0.0,0.0,1.578206751054852
2025-01-08 13:00:00,-27.475,0.0,803.2874999999999,796.9325,2025-01-08 13:00:00,591.0,205.9325,-33.82999999999993,27.475,0.0,0.0,0.0,1.3484475465313028
2025-01-08 14:00:00,-15.415000000000001,0.0,783.22,766.9875,2025-01-08 14:00:00,282.0,484.98749999999995,-31.647500000000036,15.415000000000001,0.0,0.0,0.0,2.719813829787234
2025-01-08 15:00:00,-12.325,0.0,718.5025,706.3125,2025-01-08 15:00:00,93.0,613.3125,-24.5150000000001,12.325,0.0,0.0,0.0,7.594758064516129
2025-01-08 16:00:00,-9.649999999999999,0.0,583.94,574.8825,2025-01-08 16:00:00,51.00000000000001,523.8825,-18.707499999999982,9.649999999999999,0.0,0.0,0.0,11.27220588235294
2025-01-08 17:00:00,126.5225,0.0,386.5775,270.72,2025-01-08 17:00:00,3.0,267.72,10.66500000000002,-0.0,126.5225,0.0,0.0,90.24000000000001
2025-01-08 18:00:00,73.5075,0.0,79.985,27.935,2025-01-08 18:00:00,0.0,27.935,21.457499999999996,-0.0,73.5075,0.0,0.0,0.0
2025-01-08 19:00:00,162.1725,0.0,116.6775,0.0,2025-01-08 19:00:00,0.0,0.0,45.49500000000002,-0.0,162.1725,0.0,0.0,0.0
2025-01-08 20:00:00,159.845,0.0,116.39,0.0,2025-01-08 20:00:00,0.0,0.0,43.455,-0.0,159.845,0.0,0.0,0.0
2025-01-08 21:00:00,156.075,0.0,114.875,0.0,2025-01-08 21:00:00,0.0,0.0,41.19999999999999,-0.0,156.075,0.0,0.0,0.0
2025-01-08 22:00:00,151.8275,0.0,112.2,0.0,2025-01-08 22:00:00,0.0,0.0,39.62749999999998,-0.0,151.8275,0.0,0.0,0.0
